Location,Code,GeographicLevel
LILOAN,104203013,Bgy
LINCONAN,104203014,Bgy
LODIONG,104203015,Bgy
LOWER USUGAN,104203016,Bgy
MAPUROG (MIGSALE),104203017,Bgy
MIGPANGE,104203019,Bgy
MONTOL,104203020,Bgy
PISA-AN,104203023,Bgy
POBLACION (CENTRO),104203024,Bgy
REMEDIOS,104203025,Bgy
RUFINO LUMAPAS,104203026,Bgy
SIBUYON,104203027,Bgy
TANGAB,104203028,Bgy
TIAMAN,104203029,Bgy
TUSIK,104203030,Bgy
UPPER USOGAN,104203031,Bgy
DEMETRIO FERNAN,104203032,Bgy
DIGSON,104203033,Bgy
CALAMBA,104204000,Mun
BONIFACIO,104204001,Bgy
BUNAWAN,104204002,Bgy
CALARAN,104204003,Bgy
DAPACAN ALTO,104204004,Bgy
DAPACAN BAJO,104204005,Bgy
LANGUB,104204006,Bgy
LIBERTAD,104204007,Bgy
MAGCAMIGUING,104204008,Bgy
MAMALAD,104204009,Bgy
MAUSWAGON,104204010,Bgy
NORTHERN POBLACION,104204011,Bgy
SALVADOR,104204012,Bgy
SAN ISIDRO (SAN ISIDRO-SAN PEDRO),104204013,Bgy
SILOY,104204014,Bgy
SINGALAT,104204015,Bgy
SOLINOG,104204016,Bgy
SOUTHWESTERN POBLACION,104204017,Bgy
SULIPAT,104204018,Bgy
DON BERNARDO NERY POB. (TRES DE MAYO),104204019,Bgy
CLARIN,104205000,Mun
BERNAD,104205002,Bgy
BITO-ON,104205003,Bgy
CABUNGA-AN,104205004,Bgy
CANIBUNGAN DAKU,104205005,Bgy
CANIBUNGAN PUTOL,104205006,Bgy
CANIPACAN,104205007,Bgy
DALINGAP,104205008,Bgy
DELA PAZ,104205009,Bgy
DOLORES,104205010,Bgy
GATA DAKU,104205011,Bgy
GATA DIOT,104205012,Bgy
GUBA (OZAMIS),104205013,Bgy
KINANGAY NORTE,104205014,Bgy
KINANGAY SUR,104205015,Bgy
LAPASAN,104205016,Bgy
LUPAGAN,104205017,Bgy
MALIBANGCAO,104205018,Bgy
MASABUD,104205019,Bgy
MIALEN,104205020,Bgy
PAN-AY,104205021,Bgy
PENACIO,104205022,Bgy
POBLACION I,104205023,Bgy
SEGATIC DAKU,104205024,Bgy
SEGATIC DIOT,104205025,Bgy
SEBASI,104205026,Bgy
TINACLA-AN,104205027,Bgy
POBLACION II,104205028,Bgy
POBLACION III,104205029,Bgy
POBLACION IV,104205030,Bgy
CONCEPCION,104206000,Mun
BAGONG NAYON,104206001,Bgy
CAPULE,104206002,Bgy
NEW CASUL,104206003,Bgy
GUIBAN,104206004,Bgy
LAYA-AN,104206005,Bgy
LINGATONGAN,104206006,Bgy
MALIGUBAAN,104206007,Bgy
MANTUKOY,104206008,Bgy
MARUGANG,104206009,Bgy
POBLACION,104206011,Bgy
POGAN,104206012,Bgy
SMALL POTONGAN,104206013,Bgy
SOSO-ON,104206014,Bgy
UPPER DAPITAN,104206015,Bgy
UPPER DIOYO,104206016,Bgy
UPPER POTONGAN,104206017,Bgy
UPPER SALIMPONO,104206018,Bgy
VIRAYAN,104206019,Bgy
JIMENEZ,104207000,Mun
ADORABLE,104207001,Bgy
BUTUAY,104207002,Bgy
CARMEN,104207003,Bgy
CORRALES,104207004,Bgy
DICOLOC,104207005,Bgy
GATA,104207006,Bgy
GUINTOMOYAN,104207007,Bgy
MALIBACSAN,104207008,Bgy
MACABAYAO,104207009,Bgy
MATUGAS ALTO,104207010,Bgy
MATUGAS BAJO,104207011,Bgy
MIALEM,104207012,Bgy
NAGA (POB.),104207014,Bgy
PALILAN,104207015,Bgy
NACIONAL (POB.),104207016,Bgy
RIZAL (POB.),104207017,Bgy
SAN ISIDRO,104207018,Bgy
SANTA CRUZ (POB.),104207019,Bgy
SIBAROC,104207020,Bgy
SINARA ALTO,104207021,Bgy
SINARA BAJO,104207022,Bgy
SETI,104207023,Bgy
TABO-O,104207024,Bgy
TARAKA (POB.),104207025,Bgy
LOPEZ JAENA,104208000,Mun
ALEGRIA,104208001,Bgy
BAGONG SILANG,104208002,Bgy
BIASONG,104208003,Bgy
BONIFACIO,104208004,Bgy
BURGOS,104208005,Bgy
DALACON,104208006,Bgy
DAMPALAN,104208007,Bgy
ESTANTE,104208008,Bgy
JASA-AN,104208010,Bgy
KATIPA,104208011,Bgy
LUZARAN,104208012,Bgy
MACALIBRE ALTO,104208013,Bgy
MACALIBRE BAJO,104208014,Bgy
MAHAYAHAY,104208015,Bgy
MANGUEHAN,104208016,Bgy
MANSABAY BAJO,104208017,Bgy
MOLATUHAN ALTO,104208018,Bgy
MOLATUHAN BAJO,104208019,Bgy
PENIEL,104208021,Bgy
EASTERN POBLACION,104208022,Bgy
PUNTOD,104208023,Bgy
RIZAL,104208024,Bgy
SIBUGON,104208025,Bgy
SIBULA,104208026,Bgy
DON ANDRES SORIANO,104208027,Bgy
MABAS,104208028,Bgy
MANSABAY ALTO,104208029,Bgy
WESTERN POBLACION,104208030,Bgy
CITY OF OROQUIETA (CAPITAL),104209000,City
APIL,104209001,Bgy
BINUANGAN,104209002,Bgy
BOLIBOL,104209003,Bgy
BUENAVISTA,104209004,Bgy
BUNGA,104209005,Bgy
BUNTAWAN,104209006,Bgy
BURGOS,104209007,Bgy
CANUBAY,104209008,Bgy
CLARIN SETTLEMENT,104209009,Bgy
DOLIPOS BAJO,104209010,Bgy
DOLIPOS ALTO,104209011,Bgy
DULAPO,104209012,Bgy
DULLAN NORTE,104209013,Bgy
DULLAN SUR,104209014,Bgy
LAMAC LOWER,104209015,Bgy
LAMAC UPPER,104209016,Bgy
LANGCANGAN LOWER,104209017,Bgy
LANGCANGAN PROPER,104209018,Bgy
LANGCANGAN UPPER,104209019,Bgy
LAYAWAN,104209020,Bgy
LOBOC LOWER,104209021,Bgy
LOBOC UPPER,104209022,Bgy
RIZAL LOWER,104209023,Bgy
MALINDANG,104209024,Bgy
MIALEN,104209025,Bgy
MOBOD,104209026,Bgy
CIRIACO C. PASTRANO (NILABO),104209027,Bgy
PAYPAYAN,104209028,Bgy
PINES,104209029,Bgy
POBLACION I,104209030,Bgy
POBLACION II,104209031,Bgy
SAN VICENTE ALTO,104209033,Bgy
SAN VICENTE BAJO,104209034,Bgy
SEBUCAL,104209035,Bgy
SENOTE,104209036,Bgy
TABOC NORTE,104209037,Bgy
TABOC SUR,104209038,Bgy
TALAIRON,104209039,Bgy
TALIC,104209040,Bgy
TOLIYOK,104209041,Bgy
TIPAN,104209042,Bgy
TUYABANG ALTO,104209043,Bgy
TUYABANG BAJO,104209044,Bgy
TUYABANG PROPER,104209045,Bgy
RIZAL UPPER,104209046,Bgy
VICTORIA,104209047,Bgy
VILLAFLOR,104209048,Bgy
CITY OF OZAMIZ,104210000,City
AGUADA (POB.),104210001,Bgy
BANADERO (POB.),104210002,Bgy
BACOLOD,104210003,Bgy
BAGAKAY,104210004,Bgy
BALINTAWAK,104210005,Bgy
BAYBAY SANTA CRUZ,104210006,Bgy
BAYBAY TRIUNFO,104210007,Bgy
BONGBONG,104210008,Bgy
CALABAYAN,104210009,Bgy
CAPUCAO C.,104210010,Bgy
CAPUCAO P.,104210011,Bgy
CARANGAN,104210012,Bgy
CATADMAN-MANABAY,104210013,Bgy
CAVINTE,104210014,Bgy
COGON,104210015,Bgy
DALAPANG,104210016,Bgy
DIGUAN,104210017,Bgy
DIMALUNA,104210018,Bgy
EMBARGO,104210019,Bgy
GALA,104210020,Bgy
GANGO,104210021,Bgy
GOTOKAN DAKU,104210022,Bgy
GOTOKAN DIOT,104210023,Bgy
GUIMAD,104210024,Bgy
GUINGONA,104210025,Bgy
KINUMAN NORTE,104210026,Bgy
KINUMAN SUR,104210027,Bgy
LABINAY,104210028,Bgy
LABO,104210029,Bgy
LAM-AN,104210030,Bgy
LIPOSONG,104210031,Bgy
LITAPAN,104210032,Bgy
MALAUBANG,104210033,Bgy
MANAKA,104210034,Bgy
MANINGCOL,104210035,Bgy
MENTERING,104210036,Bgy
CARMEN (MISAMIS ANNEX),104210037,Bgy
MOLICAY,104210038,Bgy
STIMSON ABORDO (MONTOL),104210039,Bgy
PANTAON,104210040,Bgy
PULOT,104210041,Bgy
SAN ANTONIO,104210042,Bgy
BAYBAY SAN ROQUE,104210043,Bgy
SANGAY DAKU,104210044,Bgy
SANGAY DIOT,104210045,Bgy
SINUZA,104210046,Bgy
TABID,104210047,Bgy
TINAGO,104210048,Bgy
TRIGOS,104210049,Bgy
50TH DISTRICT (POB.),104210051,Bgy
DOÑA CONSUELO,104210052,Bgy
PANAON,104211000,Mun
BAGA,104211001,Bgy
BANGKO,104211002,Bgy
CAMANUCAN,104211003,Bgy
DELA PAZ,104211004,Bgy
LUTAO,104211005,Bgy
MAGSAYSAY,104211006,Bgy
MAP-AN,104211007,Bgy
MOHON,104211008,Bgy
POBLACION,104211009,Bgy
PUNTA,104211010,Bgy
SALIMPUNO,104211011,Bgy
SAN ANDRES,104211012,Bgy
SAN JUAN,104211013,Bgy
SAN ROQUE,104211014,Bgy
SUMASAP,104211015,Bgy
VILLALIN,104211016,Bgy
PLARIDEL,104212000,Mun
AGUNOD,104212001,Bgy
BATO,104212002,Bgy
BUENA VOLUNTAD,104212003,Bgy
CALACA-AN,104212004,Bgy
CARTAGENA PROPER,104212005,Bgy
CATARMAN,104212006,Bgy
CEBULIN,104212007,Bgy
CLARIN,104212008,Bgy
DANAO,104212009,Bgy
DEBOLOC,104212010,Bgy
DIVISORIA,104212011,Bgy
EASTERN LOOC,104212012,Bgy
ILISAN,104212013,Bgy
KATIPUNAN,104212014,Bgy
KAUSWAGAN,104212015,Bgy
LAO PROPER,104212016,Bgy
LAO SANTA CRUZ,104212017,Bgy
LOOC PROPER,104212018,Bgy
MAMANGA DAKU,104212019,Bgy
MAMANGA GAMAY,104212020,Bgy
MANGIDKID,104212021,Bgy
NEW CARTAGENA,104212022,Bgy
NEW LOOK,104212023,Bgy
NORTHERN POBLACION,104212024,Bgy
PANALSALAN,104212025,Bgy
PUNTOD,104212026,Bgy
QUIRINO,104212027,Bgy
SANTA CRUZ,104212028,Bgy
SOUTHERN LOOC,104212029,Bgy
SOUTHERN POBLACION,104212030,Bgy
TIPOLO,104212031,Bgy
UNIDOS,104212032,Bgy
USOCAN,104212033,Bgy
SAPANG DALAGA,104213000,Mun
BAUTISTA,104213001,Bgy
BITIBUT,104213002,Bgy
BOUNDARY,104213003,Bgy
CALUYA,104213004,Bgy
CAPUNDAG,104213005,Bgy
CASUL,104213006,Bgy
DASA,104213007,Bgy
DIOYO,104213008,Bgy
GUINABOT,104213009,Bgy
LIBERTAD,104213010,Bgy
LOCUS,104213011,Bgy
MANLA,104213012,Bgy
MASUBONG,104213013,Bgy
"AGAPITO YAP, SR. (NAPILAN)",104213016,Bgy
POBLACION,104213017,Bgy
SALIMPUNO,104213018,Bgy
SAN AGUSTIN,104213019,Bgy
SINAAD,104213020,Bgy
SIPAC,104213021,Bgy
"SIXTO VELEZ, SR.",104213022,Bgy
UPPER BAUTISTA,104213023,Bgy
VENTURA,104213024,Bgy
MEDALLO,104213025,Bgy
DALUMPINAS,104213026,Bgy
DISOY,104213027,Bgy
EL PARAISO,104213028,Bgy
MACABIBO,104213029,Bgy
SAPANG AMA,104213030,Bgy
SINACABAN,104214000,Mun
CAGAY-ANON,104214001,Bgy
CAMANSE,104214002,Bgy
COLUPAN ALTO,104214004,Bgy
COLUPAN BAJO,104214005,Bgy
DINAS,104214006,Bgy
ESTRELLA,104214007,Bgy
KATIPUNAN,104214008,Bgy
LIBERTAD ALTO,104214010,Bgy
LIBERTAD BAJO,104214011,Bgy
POBLACION,104214013,Bgy
SAN ISIDRO ALTO,104214014,Bgy
SAN ISIDRO BAJO,104214015,Bgy
SAN VICENTE,104214016,Bgy
SEÑOR,104214017,Bgy
SINONOC,104214018,Bgy
SAN LORENZO RUIZ (SUNGAN),104214019,Bgy
TIPAN,104214020,Bgy
CITY OF TANGUB,104215000,City
SANTA MARIA (BAGA),104215001,Bgy
BALATACAN,104215002,Bgy
BANGLAY,104215003,Bgy
MANTIC,104215004,Bgy
MIGCANAWAY,104215005,Bgy
BINTANA,104215006,Bgy
BOCATOR,104215007,Bgy
BONGABONG,104215008,Bgy
CANIANGAN,104215009,Bgy
CAPALARAN,104215010,Bgy
CATAGAN,104215011,Bgy
BARANGAY I - CITY HALL (POB.),104215012,Bgy
BARANGAY II - MARILOU ANNEX (POB.),104215013,Bgy
BARANGAY IV - ST. MICHAEL (POB.),104215014,Bgy
ISIDRO D. TAN (DIMALOC-OC),104215015,Bgy
GARANG,104215016,Bgy
GUINABOT,104215017,Bgy
GUINALABAN,104215018,Bgy
KAUSWAGAN,104215019,Bgy
KIMAT,104215020,Bgy
LABUYO,104215021,Bgy
LORENZO TAN,104215022,Bgy
BARANGAY VI - LOWER POLAO (POB.),104215023,Bgy
LUMBAN,104215024,Bgy
MALORO,104215025,Bgy
BARANGAY V - MALUBOG (POB.),104215026,Bgy
MANGA,104215027,Bgy
MAQUILAO,104215028,Bgy
BARANGAY III- MARKET KALUBIAN (POB.),104215029,Bgy
MINSUBONG,104215030,Bgy
OWAYAN,104215031,Bgy
PAITON,104215032,Bgy
PANALSALAN,104215033,Bgy
PANGABUAN,104215034,Bgy
PRENZA,104215035,Bgy
SALIMPUNO,104215036,Bgy
SAN ANTONIO,104215037,Bgy
SAN APOLINARIO,104215038,Bgy
SAN VICENTE,104215039,Bgy
SANTA CRUZ,104215040,Bgy
SANTO NIÑO,104215041,Bgy
SILANGIT,104215042,Bgy
SIMASAY,104215043,Bgy
SUMIRAP,104215044,Bgy
TAGUITE,104215045,Bgy
TITURON,104215046,Bgy
BARANGAY VII - UPPER POLAO (POB.),104215047,Bgy
VILLABA,104215048,Bgy
SILANGA,104215049,Bgy
AQUINO (MARCOS),104215050,Bgy
BALUK,104215051,Bgy
HUYOHOY,104215052,Bgy
MATUGNAW,104215053,Bgy
SICOT,104215054,Bgy
TUGAS,104215055,Bgy
TUDELA,104216000,Mun
BALON,104216001,Bgy
BARRA,104216002,Bgy
BASIRANG,104216003,Bgy
BONGABONG,104216004,Bgy
BUENAVISTA,104216005,Bgy
CABOL-ANONAN,104216006,Bgy
CAHAYAG,104216007,Bgy
CAMATING,104216008,Bgy
CANIBUNGAN PROPER,104216009,Bgy
CASILAK SAN AGUSTIN,104216010,Bgy
CENTRO HULPA (POB.),104216011,Bgy
CENTRO NAPU (POB.),104216012,Bgy
CENTRO UPPER (POB.),104216013,Bgy
CALAMBUTAN BAJO,104216014,Bgy
CALAMBUTAN SETTLEMENT,104216015,Bgy
DUANGUICAN,104216016,Bgy
GALA,104216017,Bgy
GUMBIL,104216018,Bgy
LOCSO-ON,104216021,Bgy
MAIKAY,104216022,Bgy
MARIBOJOC,104216023,Bgy
MITUGAS,104216024,Bgy
NAILON,104216025,Bgy
NAMUT,104216026,Bgy
NAPUROG,104216027,Bgy
PAN-AY DIOT,104216028,Bgy
SAN NICOLAS,104216029,Bgy
SEBAC,104216032,Bgy
SILONGON,104216034,Bgy
SINUZA,104216035,Bgy
TAGUIMA,104216036,Bgy
TIGDOK,104216038,Bgy
YAHONG,104216039,Bgy
DON VICTORIANO CHIONGBIAN  (DON MARIANO MARCOS),104217000,Mun
BAGONG CLARIN,104217001,Bgy
GANDAWAN,104217002,Bgy
LAKE DUMINAGAT,104217003,Bgy
LALUD,104217004,Bgy
LAMPASAN,104217005,Bgy
LIBORON,104217006,Bgy
MARAMARA,104217007,Bgy
NAPANGAN,104217008,Bgy
NUEVA VISTA (MASAWAN),104217009,Bgy
PETIANAN,104217010,Bgy
TUNO,104217011,Bgy
MISAMIS ORIENTAL,104300000,Prov
ALUBIJID,104301000,Mun
BAYBAY,104301001,Bgy
BENIGWAYAN,104301002,Bgy
CALATCAT,104301003,Bgy
LAGTANG,104301004,Bgy
LANAO,104301005,Bgy
LOGUILO,104301006,Bgy
LOURDES,104301007,Bgy
LUMBO,104301008,Bgy
MOLOCBOLOC,104301009,Bgy
POBLACION,104301010,Bgy
SAMPATULOG,104301011,Bgy
SUNGAY,104301012,Bgy
TALABA,104301013,Bgy
TAPARAK,104301014,Bgy
TUGASNON,104301015,Bgy
TULA,104301016,Bgy
BALINGASAG,104302000,Mun
BALAGNAN,104302001,Bgy
BALIWAGAN,104302003,Bgy
SAN FRANCISCO,104302004,Bgy
BINITINAN,104302005,Bgy
BLANCO,104302006,Bgy
CALAWAG,104302008,Bgy
CAMUAYAN,104302009,Bgy
COGON,104302010,Bgy
DANSULI,104302011,Bgy
DUMARAIT,104302012,Bgy
HERMANO,104302013,Bgy
KIBANBAN,104302014,Bgy
LINABU,104302015,Bgy
LINGGANGAO,104302016,Bgy
MAMBAYAAN,104302017,Bgy
MANDANGOA,104302018,Bgy
NAPALIRAN,104302019,Bgy
BARANGAY 1 (POB.),104302020,Bgy
BARANGAY 2 (POB.),104302021,Bgy
BARANGAY 3 (POB.),104302022,Bgy
BARANGAY 4 (POB.),104302023,Bgy
BARANGAY 5 (POB.),104302024,Bgy
BARANGAY 6 (POB.),104302025,Bgy
QUEZON,104302026,Bgy
ROSARIO,104302027,Bgy
SAMAY,104302028,Bgy
SAN ISIDRO,104302029,Bgy
SAN JUAN,104302030,Bgy
TALUSAN,104302031,Bgy
WATERFALL,104302032,Bgy
BALINGOAN,104303000,Mun
DAHILIG,104303002,Bgy
BAUKBAUK POB. (G.E. ANTONINO),104303003,Bgy
KABANGASAN,104303004,Bgy
KABULAKAN,104303005,Bgy
KAUSWAGAN,104303006,Bgy
LAPINIG (POB.),104303007,Bgy
MANTANGALE,104303008,Bgy
MAPUA,104303009,Bgy
SAN ALONZO,104303010,Bgy
BINUANGAN,104304000,Mun
DAMPIAS,104304001,Bgy
KITAMBAN,104304002,Bgy
KITAMBIS,104304003,Bgy
MABINI,104304004,Bgy
MOSANGOT,104304005,Bgy
NABATAAN,104304006,Bgy
POBLACION,104304007,Bgy
VALDECONCHA,104304008,Bgy
CITY OF CAGAYAN DE ORO (CAPITAL),104305000,City
AGUSAN,104305001,Bgy
BAIKINGON,104305002,Bgy
BULUA,104305003,Bgy
BALUBAL,104305004,Bgy
BALULANG,104305005,Bgy
BARANGAY 10 (POB.),104305006,Bgy
BARANGAY 11 (POB.),104305007,Bgy
BARANGAY 12 (POB.),104305008,Bgy
BARANGAY 13 (POB.),104305009,Bgy
BARANGAY 14 (POB.),104305010,Bgy
BARANGAY 15 (POB.),104305011,Bgy
BARANGAY 16 (POB.),104305012,Bgy
BARANGAY 17 (POB.),104305013,Bgy
BARANGAY 18 (POB.),104305014,Bgy
BARANGAY 19 (POB.),104305015,Bgy
BARANGAY 2 (POB.),104305016,Bgy
BARANGAY 21 (POB.),104305017,Bgy
BARANGAY 22 (POB.),104305018,Bgy
BARANGAY 23 (POB.),104305019,Bgy
BARANGAY 24 (POB.),104305020,Bgy
BARANGAY 26 (POB.),104305021,Bgy
BARANGAY 27 (POB.),104305022,Bgy
BARANGAY 28 (POB.),104305023,Bgy
BARANGAY 3 (POB.),104305024,Bgy
BARANGAY 30 (POB.),104305025,Bgy
BARANGAY 32 (POB.),104305026,Bgy
BARANGAY 33 (POB.),104305027,Bgy
BARANGAY 34 (POB.),104305028,Bgy
BARANGAY 38 (POB.),104305029,Bgy
BARANGAY 39 (POB.),104305030,Bgy
BARANGAY 4 (POB.),104305031,Bgy
BARANGAY 40 (POB.),104305032,Bgy
BARANGAY 6 (POB.),104305033,Bgy
BARANGAY 8 (POB.),104305034,Bgy
BARANGAY 9 (POB.),104305035,Bgy
BARANGAY 5 (POB.),104305036,Bgy
BAYABAS,104305037,Bgy
BAYANGA,104305038,Bgy
BESIGAN,104305039,Bgy
BONBON,104305040,Bgy
BUGO,104305041,Bgy
CAMAMAN-AN,104305042,Bgy
CANITO-AN,104305043,Bgy
CARMEN,104305044,Bgy
CONSOLACION,104305045,Bgy
CUGMAN,104305046,Bgy
DANSOLIHON,104305047,Bgy
F. S. CATANICO,104305048,Bgy
GUSA,104305049,Bgy
INDAHAG,104305050,Bgy
IPONAN,104305051,Bgy
KAUSWAGAN,104305052,Bgy
LAPASAN,104305053,Bgy
LUMBIA,104305054,Bgy
MACABALAN,104305055,Bgy
MACASANDIG,104305056,Bgy
MAMBUAYA,104305057,Bgy
NAZARETH,104305058,Bgy
PAGALUNGAN,104305059,Bgy
PAGATPAT,104305060,Bgy
PATAG,104305061,Bgy
PIGSAG-AN,104305062,Bgy
PUERTO,104305063,Bgy
PUNTOD,104305064,Bgy
SAN SIMON,104305065,Bgy
TABLON,104305067,Bgy
TAGLIMAO,104305068,Bgy
TAGPANGI,104305069,Bgy
TIGNAPOLOAN,104305070,Bgy
TUBURAN,104305071,Bgy
TUMPAGON,104305072,Bgy
BARANGAY 1 (POB.),104305073,Bgy
BARANGAY 7 (POB.),104305074,Bgy
BARANGAY 20 (POB.),104305075,Bgy
BARANGAY 25 (POB.),104305076,Bgy
BARANGAY 29 (POB.),104305077,Bgy
BARANGAY 31 (POB.),104305078,Bgy
BARANGAY 35 (POB.),104305079,Bgy
BARANGAY 36 (POB.),104305080,Bgy
BARANGAY 37 (POB.),104305081,Bgy
CLAVERIA,104306000,Mun
ANI-E,104306001,Bgy
APOSKAHOY,104306002,Bgy
BULAHAN,104306003,Bgy
CABACUNGAN,104306004,Bgy
PELAEZ (DON GREGORIO PELAEZ),104306006,Bgy
GUMAOD,104306007,Bgy
HINAPLANAN,104306008,Bgy
KALAWITAN,104306009,Bgy
LANISE,104306010,Bgy
LUNA,104306011,Bgy
MADAGUING,104306012,Bgy
MALAGANA,104306013,Bgy
MINALWANG,104306014,Bgy
MAT-I,104306015,Bgy
PANAMPAWAN,104306016,Bgy
PAMBUGAS,104306017,Bgy
PATROCENIO,104306018,Bgy
PLARIDEL,104306019,Bgy
POBLACION,104306020,Bgy
PUNONG,104306021,Bgy
RIZAL,104306022,Bgy
SANTA CRUZ,104306023,Bgy
TAMBOBOAN,104306024,Bgy
TIPOLOHON,104306025,Bgy
CITY OF EL SALVADOR,104307000,City
AMOROS,104307001,Bgy
BOLISONG,104307002,Bgy
BOLOBOLO,104307003,Bgy
CALONGONAN,104307004,Bgy
COGON,104307006,Bgy
HIMAYA,104307007,Bgy
HINIGDAAN,104307008,Bgy
KALABAYLABAY,104307010,Bgy
MOLUGAN,104307011,Bgy
POBLACION,104307012,Bgy
KIBONBON,104307013,Bgy
SAMBULAWAN,104307014,Bgy
SINALOC,104307015,Bgy
TAYTAY,104307016,Bgy
ULALIMAN,104307018,Bgy
CITY OF GINGOOG,104308000,City
AGAY-AYAN,104308001,Bgy
ALAGATAN,104308002,Bgy
ANAKAN,104308003,Bgy
BAGUBAD,104308004,Bgy
BAKIDBAKID,104308005,Bgy
BAL-ASON,104308006,Bgy
BANTAAWAN,104308007,Bgy
BINAKALAN,104308008,Bgy
CAPITULANGAN,104308010,Bgy
DAAN-LUNGSOD,104308011,Bgy
HINDANGON,104308012,Bgy
KALAGONOY,104308013,Bgy
KIBUGING,104308014,Bgy
KIPUNTOS,104308015,Bgy
LAWAAN,104308016,Bgy
LAWIT,104308017,Bgy
LIBERTAD,104308018,Bgy
LIBON,104308019,Bgy
LUNAO,104308020,Bgy
LUNOTAN,104308021,Bgy
MALIBUD,104308022,Bgy
MALINAO,104308023,Bgy
MARIBUCAO,104308024,Bgy
MIMBUNTONG,104308025,Bgy
MIMBALAGON,104308026,Bgy
MIMBUNGA,104308027,Bgy
MINSAPINIT,104308028,Bgy
MURALLON,104308029,Bgy
ODIONGAN,104308030,Bgy
PANGASIHAN,104308031,Bgy
PIGSALUHAN,104308032,Bgy
BARANGAY 1 (POB.),104308033,Bgy
BARANGAY 10 (POB.),104308034,Bgy
BARANGAY 11 (POB.),104308035,Bgy
BARANGAY 12 (POB.),104308036,Bgy
BARANGAY 13 (POB.),104308037,Bgy
BARANGAY 14 (POB.),104308038,Bgy
BARANGAY 15 (POB.),104308039,Bgy
BARANGAY 16 (POB.),104308040,Bgy
BARANGAY 17 (POB.),104308041,Bgy
BARANGAY 18-A (POB.),104308042,Bgy
BARANGAY 19 (POB.),104308043,Bgy
BARANGAY 2 (POB.),104308044,Bgy
BARANGAY 20 (POB.),104308045,Bgy
BARANGAY 21 (POB.),104308046,Bgy
BARANGAY 22-A (POB.),104308047,Bgy
BARANGAY 23 (POB.),104308048,Bgy
BARANGAY 24 (POB.),104308049,Bgy
BARANGAY 25 (POB.),104308050,Bgy
BARANGAY 26 (POB.),104308051,Bgy
BARANGAY 3 (POB.),104308055,Bgy
BARANGAY 4 (POB.),104308056,Bgy
BARANGAY 5 (POB.),104308057,Bgy
BARANGAY 6 (POB.),104308058,Bgy
BARANGAY 7 (POB.),104308059,Bgy
BARANGAY 8 (POB.),104308060,Bgy
BARANGAY 9 (POB.),104308061,Bgy
PUNONG,104308062,Bgy
RICORO,104308063,Bgy
SAMAY,104308064,Bgy
SAN JUAN,104308065,Bgy
SAN LUIS,104308066,Bgy
SAN MIGUEL,104308067,Bgy
SANTIAGO,104308068,Bgy
TALISAY,104308069,Bgy
TALON,104308070,Bgy
TINABALAN,104308071,Bgy
TINULONGAN,104308072,Bgy
BARANGAY 18 (POB.),104308073,Bgy
BARANGAY 22 (POB.),104308074,Bgy
BARANGAY 24-A (POB.),104308075,Bgy
DINAWEHAN,104308076,Bgy
EUREKA,104308077,Bgy
KALIPAY,104308078,Bgy
KAMANIKAN,104308079,Bgy
KIANLAGAN,104308080,Bgy
SAN JOSE,104308081,Bgy
SANGALAN,104308082,Bgy
TAGPAKO,104308083,Bgy
GITAGUM,104309000,Mun
BURNAY,104309001,Bgy
CARLOS P. GARCIA,104309002,Bgy
COGON,104309004,Bgy
GREGORIO PELAEZ (LAGUTAY),104309005,Bgy
KILANGIT,104309006,Bgy
MATANGAD,104309007,Bgy
PANGAYAWAN,104309008,Bgy
POBLACION,104309009,Bgy
QUEZON,104309010,Bgy
TALA-O,104309011,Bgy
ULAB,104309012,Bgy
INITAO,104310000,Mun
ALUNA,104310001,Bgy
ANDALES,104310002,Bgy
APAS,104310003,Bgy
CALACAPAN,104310004,Bgy
GIMANGPANG,104310005,Bgy
JAMPASON,104310006,Bgy
KAMELON,104310007,Bgy
KANITOAN,104310008,Bgy
OGUIS,104310009,Bgy
PAGAHAN,104310010,Bgy
POBLACION,104310011,Bgy
PONTACON,104310012,Bgy
SAN PEDRO,104310013,Bgy
SINALAC,104310014,Bgy
TAWANTAWAN,104310015,Bgy
TUBIGAN,104310016,Bgy
JASAAN,104311000,Mun
APLAYA,104311001,Bgy
BOBONTUGAN,104311002,Bgy
CORRALES,104311003,Bgy
DANAO,104311004,Bgy
JAMPASON,104311005,Bgy
KIMAYA,104311006,Bgy
LOWER JASAAN (POB.),104311007,Bgy
LUZ BANZON,104311008,Bgy
NATUBO,104311009,Bgy
SAN ANTONIO,104311010,Bgy
SAN ISIDRO,104311011,Bgy
SAN NICOLAS,104311012,Bgy
SOLANA,104311013,Bgy
UPPER JASAAN (POB.),104311014,Bgy
I. S. CRUZ,104311015,Bgy
KINOGUITAN,104312000,Mun
BERAY,104312001,Bgy
BOLISONG,104312002,Bgy
BUKO,104312003,Bgy
KALITIAN,104312004,Bgy
CALUBO,104312005,Bgy
CAMPO,104312006,Bgy
ESPERANZA,104312007,Bgy
KAGUMAHAN,104312008,Bgy
KITOTOK,104312009,Bgy
PANABOL,104312010,Bgy
POBLACION,104312011,Bgy
SALICAPAWAN,104312012,Bgy
SALUBSOB,104312013,Bgy
SUAREZ,104312014,Bgy
SUMALAG,104312015,Bgy
LAGONGLONG,104313000,Mun
BANGLAY,104313001,Bgy
DAMPIL,104313002,Bgy
GASTON,104313003,Bgy
KABULAWAN,104313004,Bgy
